country,district_code,district,centx,centy,year_month,year,month,ipc,ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,count_violence,sum_fatalities,food_price_idx,area,cropland_pct,pop,ruggedness_mean,pasture_pct,date
South Sudan,94,Lafon,32.67142,5.249238,2008_01,2008,1,,,0.3194766,111.0492,0.8646975,0.2240028,1.572046,0.1676405,0,0,0.7579242,16314.18,38.10764,127885.1,17908.12,82.58201,2008-01-01
South Sudan,94,Lafon,32.67142,5.249238,2008_02,2008,2,,,0.2333645,101.3602,1.485285,-0.1808181,0.2167174,-0.6205105,0,0,0.7307963,16314.18,38.10764,127885.1,17908.12,82.58201,2008-02-01
South Sudan,94,Lafon,32.67142,5.249238,2008_03,2008,3,,,0.2344985,101.4185,5.660659,-0.7238196,0.7540437,-1.810117,0,0,0.774902,16314.18,38.10764,127885.1,17908.12,82.58201,2008-03-01
South Sudan,94,Lafon,32.67142,5.249238,2008_04,2008,4,,,0.2975742,100.8306,8.32454,-5.733162,3.434433,-3.260297,0,0,0.8084155,16314.18,38.10764,127885.1,17908.12,82.58201,2008-04-01
South Sudan,94,Lafon,32.67142,5.249238,2008_05,2008,5,,,0.3787943,90.85829,11.42449,-5.393806,4.439667,-6.585401,0,0,0.8185824,16314.18,38.10764,127885.1,17908.12,82.58201,2008-05-01
South Sudan,94,Lafon,32.67142,5.249238,2008_06,2008,6,,,0.4871718,95.02274,8.674611,-9.029452,12.71583,-1.974734,0,0,0.8478951,16314.18,38.10764,127885.1,17908.12,82.58201,2008-06-01
South Sudan,94,Lafon,32.67142,5.249238,2008_07,2008,7,,,0.6464584,109.5215,18.81602,-6.351868,17.14019,-1.612691,0,0,0.8422093,16314.18,38.10764,127885.1,17908.12,82.58201,2008-07-01
South Sudan,94,Lafon,32.67142,5.249238,2008_08,2008,8,,,0.6547952,107.2277,16.90816,-3.749011,22.05874,1.561356,0,0,0.8992795,16314.18,38.10764,127885.1,17908.12,82.58201,2008-08-01
South Sudan,94,Lafon,32.67142,5.249238,2008_09,2008,9,,,0.6219326,107.2736,15.50641,-3.595113,21.16788,3.442665,0,0,0.8640232,16314.18,38.10764,127885.1,17908.12,82.58201,2008-09-01
South Sudan,94,Lafon,32.67142,5.249238,2008_10,2008,10,,,0.5946799,108.354,18.52322,1.804837,18.18564,2.279334,0,0,0.8650307,16314.18,38.10764,127885.1,17908.12,82.58201,2008-10-01
South Sudan,94,Lafon,32.67142,5.249238,2008_11,2008,11,,,0.5589757,108.6307,6.06134,-2.881243,10.56279,-2.406597,0,0,0.8334519,16314.18,38.10764,127885.1,17908.12,82.58201,2008-11-01
South Sudan,94,Lafon,32.67142,5.249238,2008_12,2008,12,,,0.4355019,108.4115,1.329456,-0.955542,2.960917,-2.482659,0,0,0.8276894,16314.18,38.10764,127885.1,17908.12,82.58201,2008-12-01
South Sudan,94,Lafon,32.67142,5.249238,2009_01,2009,1,,,0.3169789,110.181,0.9287733,0.2816564,1.181835,-0.2225703,0,0,0.8464698,16314.18,38.10764,145958.0,17908.12,82.58201,2009-01-01
South Sudan,94,Lafon,32.67142,5.249238,2009_02,2009,2,,,0.2516963,109.3225,1.756675,0.1028567,1.2669,0.4296716,0,0,0.8311444,16314.18,38.10764,145958.0,17908.12,82.58201,2009-02-01
South Sudan,94,Lafon,32.67142,5.249238,2009_03,2009,3,,,0.2424005,104.8671,3.895787,-2.530717,4.615797,2.03828,0,0,0.8433146,16314.18,38.10764,145958.0,17908.12,82.58201,2009-03-01
South Sudan,94,Lafon,32.67142,5.249238,2009_04,2009,4,,,0.4361284,146.9922,22.00248,7.944779,11.65806,4.997957,0,0,0.8981092,16314.18,38.10764,145958.0,17908.12,82.58201,2009-04-01
South Sudan,94,Lafon,32.67142,5.249238,2009_05,2009,5,,,0.5105293,122.4565,10.83202,-5.986284,15.15067,4.1256,0,0,0.9467378,16314.18,38.10764,145958.0,17908.12,82.58201,2009-05-01
South Sudan,94,Lafon,32.67142,5.249238,2009_06,2009,6,,,0.4420658,86.22482,8.191724,-9.512339,12.99933,-1.691238,0,0,0.9569767,16314.18,38.10764,145958.0,17908.12,82.58201,2009-06-01
South Sudan,94,Lafon,32.67142,5.249238,2009_07,2009,7,2.0,,0.4882902,82.72503,13.63242,-11.53547,10.90918,-7.843699,0,0,1.026265,16314.18,38.10764,145958.0,17908.12,82.58201,2009-07-01
South Sudan,94,Lafon,32.67142,5.249238,2009_08,2009,8,,,0.5922266,96.9816,9.880198,-10.77697,13.97562,-6.52177,0,0,1.032844,16314.18,38.10764,145958.0,17908.12,82.58201,2009-08-01
South Sudan,94,Lafon,32.67142,5.249238,2009_09,2009,9,,,0.5910262,101.9427,15.98261,-3.118913,15.42966,-2.295558,0,0,1.041068,16314.18,38.10764,145958.0,17908.12,82.58201,2009-09-01
South Sudan,94,Lafon,32.67142,5.249238,2009_10,2009,10,3.0,,0.5645988,102.8731,7.016731,-9.701654,14.95078,-0.9555221,0,0,1.05017,16314.18,38.10764,145958.0,17908.12,82.58201,2009-10-01
South Sudan,94,Lafon,32.67142,5.249238,2009_11,2009,11,,,0.4516926,87.78139,2.319949,-6.622634,8.285681,-4.683702,0,0,1.055774,16314.18,38.10764,145958.0,17908.12,82.58201,2009-11-01
South Sudan,94,Lafon,32.67142,5.249238,2009_12,2009,12,,,0.3431322,85.41745,2.821368,0.5363706,5.002363,-0.4412123,0,0,1.064122,16314.18,38.10764,145958.0,17908.12,82.58201,2009-12-01
South Sudan,94,Lafon,32.67142,5.249238,2010_01,2010,1,2.0,,0.2472654,85.94881,0.4473145,-0.1998024,0.8175564,-0.5868493,0,0,1.028517,16314.18,38.10764,164022.0,17908.12,82.58201,2010-01-01
South Sudan,94,Lafon,32.67142,5.249238,2010_02,2010,2,,,0.2165338,94.04995,4.049834,2.396016,1.379148,0.5419199,0,0,1.042698,16314.18,38.10764,164022.0,17908.12,82.58201,2010-02-01
South Sudan,94,Lafon,32.67142,5.249238,2010_03,2010,3,,,0.2322651,100.4823,6.208087,-0.2184167,2.020912,-0.5566053,0,0,1.085507,16314.18,38.10764,164022.0,17908.12,82.58201,2010-03-01
South Sudan,94,Lafon,32.67142,5.249238,2010_04,2010,4,2.0,,0.2447133,82.47787,10.63646,-3.421247,2.95344,-3.70666,0,0,1.084954,16314.18,38.10764,164022.0,17908.12,82.58201,2010-04-01
South Sudan,94,Lafon,32.67142,5.249238,2010_05,2010,5,,,0.3831943,91.91367,18.50009,1.681793,11.34888,0.3238111,0,0,1.130476,16314.18,38.10764,164022.0,17908.12,82.58201,2010-05-01
South Sudan,94,Lafon,32.67142,5.249238,2010_06,2010,6,,,0.4736875,92.39261,13.68257,-4.021496,14.93682,0.2462558,0,0,1.16046,16314.18,38.10764,164022.0,17908.12,82.58201,2010-06-01
South Sudan,94,Lafon,32.67142,5.249238,2010_07,2010,7,2.0,,0.5715862,96.83685,28.61135,3.443462,18.28468,-0.4681967,0,0,1.137108,16314.18,38.10764,164022.0,17908.12,82.58201,2010-07-01
South Sudan,94,Lafon,32.67142,5.249238,2010_08,2010,8,,,0.608417,99.63291,21.04906,0.3918908,22.15479,1.657405,0,0,1.135255,16314.18,38.10764,164022.0,17908.12,82.58201,2010-08-01
South Sudan,94,Lafon,32.67142,5.249238,2010_09,2010,9,,,0.6087912,105.0069,25.70184,6.60032,21.25476,3.529547,0,0,1.126527,16314.18,38.10764,164022.0,17908.12,82.58201,2010-09-01
South Sudan,94,Lafon,32.67142,5.249238,2010_10,2010,10,2.0,,0.596139,108.6199,16.41298,-0.3054003,19.12958,3.223271,0,0,1.148222,16314.18,38.10764,164022.0,17908.12,82.58201,2010-10-01
South Sudan,94,Lafon,32.67142,5.249238,2010_11,2010,11,,,0.5126729,99.63222,6.849824,-2.092759,11.28223,-1.687156,0,0,1.145266,16314.18,38.10764,164022.0,17908.12,82.58201,2010-11-01
South Sudan,94,Lafon,32.67142,5.249238,2010_12,2010,12,,,0.3706402,92.26514,2.175746,-0.1092519,4.374722,-1.068854,0,0,1.191778,16314.18,38.10764,164022.0,17908.12,82.58201,2010-12-01
South Sudan,94,Lafon,32.67142,5.249238,2011_01,2011,1,2.0,,0.2740104,95.2453,0.3942858,-0.2528311,1.336049,-0.0683567,0,0,1.223144,16314.18,38.10764,199538.0,17908.12,82.58201,2011-01-01
South Sudan,94,Lafon,32.67142,5.249238,2011_02,2011,2,,,0.2200832,95.5916,1.661716,0.007897516,0.6622471,-0.1749808,0,0,1.213255,16314.18,38.10764,199538.0,17908.12,82.58201,2011-02-01
South Sudan,94,Lafon,32.67142,5.249238,2011_03,2011,3,,,0.2234582,96.67224,6.547737,0.1212331,2.420381,-0.1571369,0,0,1.236165,16314.18,38.10764,199538.0,17908.12,82.58201,2011-03-01
South Sudan,94,Lafon,32.67142,5.249238,2011_04,2011,4,3.0,,0.2698168,90.9387,11.31099,-2.746709,11.69967,5.039573,0,0,1.312477,16314.18,38.10764,199538.0,17908.12,82.58201,2011-04-01
South Sudan,94,Lafon,32.67142,5.249238,2011_05,2011,5,,,0.3827156,91.79887,25.51969,8.701388,11.77396,0.7488912,0,0,1.33287,16314.18,38.10764,199538.0,17908.12,82.58201,2011-05-01
South Sudan,94,Lafon,32.67142,5.249238,2011_06,2011,6,,,0.5179042,101.0171,18.75369,1.049625,15.98035,1.289789,0,0,1.442125,16314.18,38.10764,199538.0,17908.12,82.58201,2011-06-01
South Sudan,94,Lafon,32.67142,5.249238,2011_07,2011,7,2.0,,0.5395619,91.41138,28.52339,3.355497,18.59153,-0.1613481,0,0,1.512493,16314.18,38.10764,199538.0,17908.12,82.58201,2011-07-01
South Sudan,94,Lafon,32.67142,5.249238,2011_08,2011,8,,,0.60351,98.82935,21.45879,0.8016198,23.69805,3.200666,0,0,1.611823,16314.18,38.10764,199538.0,17908.12,82.58201,2011-08-01
South Sudan,94,Lafon,32.67142,5.249238,2011_09,2011,9,,,0.6005628,103.5876,22.31138,3.209854,23.90096,6.175746,0,0,1.671928,16314.18,38.10764,199538.0,17908.12,82.58201,2011-09-01
South Sudan,94,Lafon,32.67142,5.249238,2011_10,2011,10,2.0,,0.5843902,106.4792,17.74621,1.027825,19.64502,3.738711,0,0,1.804235,16314.18,38.10764,199538.0,17908.12,82.58201,2011-10-01
South Sudan,94,Lafon,32.67142,5.249238,2011_11,2011,11,,,0.5370868,104.3768,9.663898,0.7213146,17.68839,4.719009,0,0,1.790187,16314.18,38.10764,199538.0,17908.12,82.58201,2011-11-01
South Sudan,94,Lafon,32.67142,5.249238,2011_12,2011,12,,,0.388887,96.8074,2.03032,-0.2546773,7.76117,2.317594,0,0,1.800905,16314.18,38.10764,199538.0,17908.12,82.58201,2011-12-01
South Sudan,94,Lafon,32.67142,5.249238,2012_01,2012,1,2.0,,0.2802499,97.41414,0.3755391,-0.2715777,0.6886981,-0.7157077,0,0,1.888929,16314.18,38.10764,235053.0,17908.12,82.58201,2012-01-01
South Sudan,94,Lafon,32.67142,5.249238,2012_02,2012,2,,,0.2119278,92.04934,1.199738,-0.45408,1.213921,0.3766933,0,0,1.870896,16314.18,38.10764,235053.0,17908.12,82.58201,2012-02-01
South Sudan,94,Lafon,32.67142,5.249238,2012_03,2012,3,,,0.2040763,88.28729,3.959447,-2.467057,0.9047684,-1.672749,0,0,1.981468,16314.18,38.10764,235053.0,17908.12,82.58201,2012-03-01
South Sudan,94,Lafon,32.67142,5.249238,2012_04,2012,4,2.0,0.0,0.2672656,90.07886,18.71561,4.65791,8.763452,2.103352,0,0,1.998538,16314.18,38.10764,235053.0,17908.12,82.58201,2012-04-01
South Sudan,94,Lafon,32.67142,5.249238,2012_05,2012,5,,,0.5109864,122.5661,18.22576,1.407462,18.55286,7.527797,0,0,2.270405,16314.18,38.10764,235053.0,17908.12,82.58201,2012-05-01
South Sudan,94,Lafon,32.67142,5.249238,2012_06,2012,6,,,0.5718098,111.5313,18.32085,0.6167906,19.65054,4.959978,0,0,2.212636,16314.18,38.10764,235053.0,17908.12,82.58201,2012-06-01
South Sudan,94,Lafon,32.67142,5.249238,2012_07,2012,7,1.0,0.0,0.6346156,107.5152,35.66252,10.49463,26.32752,7.574637,0,0,2.147045,16314.18,38.10764,235053.0,17908.12,82.58201,2012-07-01
South Sudan,94,Lafon,32.67142,5.249238,2012_08,2012,8,,,0.6438713,105.4388,27.82319,7.166023,25.45973,4.962338,0,0,2.11545,16314.18,38.10764,235053.0,17908.12,82.58201,2012-08-01
South Sudan,94,Lafon,32.67142,5.249238,2012_09,2012,9,,,0.5906575,101.8791,21.98014,2.878622,24.34446,6.619248,0,0,2.096611,16314.18,38.10764,235053.0,17908.12,82.58201,2012-09-01
South Sudan,94,Lafon,32.67142,5.249238,2012_10,2012,10,1.0,0.0,0.5681829,103.5261,20.34262,3.624239,20.89477,4.988467,0,0,2.271767,16314.18,38.10764,235053.0,17908.12,82.58201,2012-10-01
South Sudan,94,Lafon,32.67142,5.249238,2012_11,2012,11,,,0.5518527,107.2464,14.44928,5.506698,20.55217,7.58279,0,0,2.310116,16314.18,38.10764,235053.0,17908.12,82.58201,2012-11-01
South Sudan,94,Lafon,32.67142,5.249238,2012_12,2012,12,,,0.4792255,119.2958,2.477886,0.192889,11.54462,6.101042,0,0,2.181045,16314.18,38.10764,235053.0,17908.12,82.58201,2012-12-01
South Sudan,94,Lafon,32.67142,5.249238,2013_01,2013,1,1.0,0.0,0.3481406,121.0128,0.8702935,0.2231766,4.292559,2.888153,0,0,2.138029,16314.18,38.10764,270569.0,17908.12,82.58201,2013-01-01
South Sudan,94,Lafon,32.67142,5.249238,2013_02,2013,2,,,0.2512309,109.1204,1.263164,-0.3906542,2.628461,1.791233,0,0,2.063089,16314.18,38.10764,270569.0,17908.12,82.58201,2013-02-01
South Sudan,94,Lafon,32.67142,5.249238,2013_03,2013,3,,,0.2328235,100.7238,7.369164,0.9426603,6.316027,3.738509,0,0,1.950979,16314.18,38.10764,270569.0,17908.12,82.58201,2013-03-01
South Sudan,94,Lafon,32.67142,5.249238,2013_04,2013,4,2.0,0.0,0.2978666,100.3926,13.78823,-0.2694747,6.790121,0.1300208,0,0,2.043742,16314.18,38.10764,270569.0,17908.12,82.58201,2013-04-01
South Sudan,94,Lafon,32.67142,5.249238,2013_05,2013,5,,,0.4086041,98.00853,16.38746,-0.4308435,12.80292,1.77785,0,0,2.048916,16314.18,38.10764,270569.0,17908.12,82.58201,2013-05-01
South Sudan,94,Lafon,32.67142,5.249238,2013_06,2013,6,,,0.4679145,91.2666,25.16695,7.462884,13.89667,-0.7938972,0,0,2.00136,16314.18,38.10764,270569.0,17908.12,82.58201,2013-06-01
South Sudan,94,Lafon,32.67142,5.249238,2013_07,2013,7,2.0,0.0,0.5976581,101.2539,32.66046,7.492573,17.508,-1.244883,0,0,1.972668,16314.18,38.10764,270569.0,17908.12,82.58201,2013-07-01
South Sudan,94,Lafon,32.67142,5.249238,2013_08,2013,8,,,0.6008869,98.39979,14.43162,-6.225548,22.94645,2.449058,0,0,2.040955,16314.18,38.10764,270569.0,17908.12,82.58201,2013-08-01
South Sudan,94,Lafon,32.67142,5.249238,2013_09,2013,9,,,0.5803274,100.0973,18.03517,-1.066349,21.23237,3.507152,0,0,2.022726,16314.18,38.10764,270569.0,17908.12,82.58201,2013-09-01
South Sudan,94,Lafon,32.67142,5.249238,2013_10,2013,10,1.0,0.0,0.6025692,109.7915,20.86572,4.14734,21.47914,5.572839,0,0,2.000397,16314.18,38.10764,270569.0,17908.12,82.58201,2013-10-01
South Sudan,94,Lafon,32.67142,5.249238,2013_11,2013,11,,,0.5712751,111.0209,13.99844,5.05586,20.00378,7.034399,0,0,2.061948,16314.18,38.10764,270569.0,17908.12,82.58201,2013-11-01
South Sudan,94,Lafon,32.67142,5.249238,2013_12,2013,12,,,0.4584598,114.1265,1.6548,-0.6301974,7.176761,1.733186,0,0,2.078026,16314.18,38.10764,270569.0,17908.12,82.58201,2013-12-01
South Sudan,94,Lafon,32.67142,5.249238,2014_01,2014,1,2.0,0.0,0.3042561,105.7586,0.3892955,-0.2578213,1.877458,0.4730522,0,0,2.23766,16314.18,38.10764,306085.0,17908.12,82.58201,2014-01-01
South Sudan,94,Lafon,32.67142,5.249238,2014_02,2014,2,,,0.2403775,104.4063,1.315776,-0.3380428,0.4938717,-0.3433562,0,0,2.191471,16314.18,38.10764,306085.0,17908.12,82.58201,2014-02-01
South Sudan,94,Lafon,32.67142,5.249238,2014_03,2014,3,,,0.2572225,111.2793,7.990832,1.564328,5.316645,2.739128,0,0,2.233318,16314.18,38.10764,306085.0,17908.12,82.58201,2014-03-01
South Sudan,94,Lafon,32.67142,5.249238,2014_04,2014,4,2.0,0.0,0.2837633,95.63921,11.18895,-2.868749,9.672913,3.012813,0,0,2.222055,16314.18,38.10764,306085.0,17908.12,82.58201,2014-04-01
South Sudan,94,Lafon,32.67142,5.249238,2014_05,2014,5,,,0.4098031,98.29612,22.39121,5.572914,13.76348,2.738417,0,0,2.237399,16314.18,38.10764,306085.0,17908.12,82.58201,2014-05-01
South Sudan,94,Lafon,32.67142,5.249238,2014_06,2014,6,,,0.5879527,114.68,21.9242,4.220139,18.07346,3.3829,0,0,2.285945,16314.18,38.10764,306085.0,17908.12,82.58201,2014-06-01
South Sudan,94,Lafon,32.67142,5.249238,2014_07,2014,7,3.0,0.0,0.6262999,106.1063,25.68212,0.5142268,21.80884,3.055964,0,0,2.252448,16314.18,38.10764,306085.0,17908.12,82.58201,2014-07-01
South Sudan,94,Lafon,32.67142,5.249238,2014_08,2014,8,,,0.6272951,102.7243,25.76478,5.107608,23.23073,2.733339,0,0,1.854945,16314.18,38.10764,306085.0,17908.12,82.58201,2014-08-01
South Sudan,94,Lafon,32.67142,5.249238,2014_09,2014,9,,,0.6221738,107.3152,15.35875,-3.742767,21.99839,4.273171,0,0,1.702354,16314.18,38.10764,306085.0,17908.12,82.58201,2014-09-01
South Sudan,94,Lafon,32.67142,5.249238,2014_10,2014,10,2.0,0.0,0.6119341,111.4979,16.66808,-0.05030087,22.43174,6.525433,0,0,1.664084,16314.18,38.10764,306085.0,17908.12,82.58201,2014-10-01
South Sudan,94,Lafon,32.67142,5.249238,2014_11,2014,11,,,0.5698018,110.7346,13.34104,4.398462,17.7753,4.805915,0,0,1.88754,16314.18,38.10764,306085.0,17908.12,82.58201,2014-11-01
South Sudan,94,Lafon,32.67142,5.249238,2014_12,2014,12,,,0.4397406,109.4666,1.678879,-0.6061182,8.189458,2.745883,0,0,1.722483,16314.18,38.10764,306085.0,17908.12,82.58201,2014-12-01
South Sudan,94,Lafon,32.67142,5.249238,2015_01,2015,1,2.0,0.0,0.327452,113.8215,0.3913063,-0.2558105,2.42353,1.019124,0,0,1.988544,16314.18,38.10764,341601.0,17908.12,82.58201,2015-01-01
South Sudan,94,Lafon,32.67142,5.249238,2015_02,2015,2,,,0.2441427,106.0417,1.211542,-0.4422762,1.8068,0.969572,0,0,1.755576,16314.18,38.10764,341601.0,17908.12,82.58201,2015-02-01
South Sudan,94,Lafon,32.67142,5.249238,2015_03,2015,3,,,0.2450764,106.0247,5.749751,-0.676752,2.415668,-0.1618492,0,0,1.782266,16314.18,38.10764,341601.0,17908.12,82.58201,2015-03-01
South Sudan,94,Lafon,32.67142,5.249238,2015_04,2015,4,1.0,0.0,0.4433285,149.4189,15.15408,1.096377,12.31044,5.650343,0,0,2.37843,16314.18,38.10764,341601.0,17908.12,82.58201,2015-04-01
South Sudan,94,Lafon,32.67142,5.249238,2015_05,2015,5,,,0.5755115,138.0432,11.80512,-5.013177,20.79353,9.768467,0,0,2.75338,16314.18,38.10764,341601.0,17908.12,82.58201,2015-05-01
South Sudan,94,Lafon,32.67142,5.249238,2015_06,2015,6,,,0.575537,112.2583,18.76942,1.065362,20.28829,5.597724,0,0,3.15363,16314.18,38.10764,341601.0,17908.12,82.58201,2015-06-01
South Sudan,94,Lafon,32.67142,5.249238,2015_07,2015,7,2.0,0.0,0.5575004,94.45048,19.3363,-5.831586,18.31534,-0.4375386,0,0,3.135241,16314.18,38.10764,341601.0,17908.12,82.58201,2015-07-01
South Sudan,94,Lafon,32.67142,5.249238,2015_08,2015,8,,,0.5446694,89.19376,10.70732,-9.94985,17.23583,-3.261561,0,0,3.362928,16314.18,38.10764,341601.0,17908.12,82.58201,2015-08-01
South Sudan,94,Lafon,32.67142,5.249238,2015_09,2015,9,,,0.5139114,88.64162,13.45546,-5.646058,12.18927,-5.535944,0,0,3.632458,16314.18,38.10764,341601.0,17908.12,82.58201,2015-09-01
South Sudan,94,Lafon,32.67142,5.249238,2015_10,2015,10,2.0,0.0,0.5423632,98.82164,22.90648,6.188092,12.01733,-3.888974,0,0,3.819831,16314.18,38.10764,341601.0,17908.12,82.58201,2015-10-01
South Sudan,94,Lafon,32.67142,5.249238,2015_11,2015,11,,,0.5782667,112.3796,15.7976,6.85502,15.78152,2.81214,0,0,3.839001,16314.18,38.10764,341601.0,17908.12,82.58201,2015-11-01
South Sudan,94,Lafon,32.67142,5.249238,2015_12,2015,12,,,0.504672,125.6303,1.815761,-0.4692364,8.761747,3.318171,2,3,4.344068,16314.18,38.10764,341601.0,17908.12,82.58201,2015-12-01
South Sudan,94,Lafon,32.67142,5.249238,2016_01,2016,1,,,0.325471,113.1329,0.4465596,-0.2005572,2.133732,0.7293265,0,0,4.510919,16314.18,38.10764,311840.0,17908.12,82.58201,2016-01-01
South Sudan,94,Lafon,32.67142,5.249238,2016_02,2016,2,2.0,0.0,0.2397509,104.1341,1.242427,-0.4113916,0.3088799,-0.5283481,0,0,5.435356,16314.18,38.10764,311840.0,17908.12,82.58201,2016-02-01
South Sudan,94,Lafon,32.67142,5.249238,2016_03,2016,3,,,0.2308079,99.85187,6.101152,-0.3253516,4.569217,1.9917,0,0,6.454412,16314.18,38.10764,311840.0,17908.12,82.58201,2016-03-01
South Sudan,94,Lafon,32.67142,5.249238,2016_04,2016,4,,,0.2723568,91.79479,23.73072,9.673015,10.10709,3.446992,0,0,6.874319,16314.18,38.10764,311840.0,17908.12,82.58201,2016-04-01
South Sudan,94,Lafon,32.67142,5.249238,2016_05,2016,5,,,0.3973278,95.30377,14.94394,-1.874359,14.6289,3.603836,0,0,7.441602,16314.18,38.10764,311840.0,17908.12,82.58201,2016-05-01
South Sudan,94,Lafon,32.67142,5.249238,2016_06,2016,6,3.0,0.0,0.4774462,93.12576,16.14242,-1.561641,14.67069,-0.01987135,0,0,8.596262,16314.18,38.10764,311840.0,17908.12,82.58201,2016-06-01
South Sudan,94,Lafon,32.67142,5.249238,2016_07,2016,7,,,0.5989273,101.4689,21.19096,-3.976933,24.4097,5.656815,0,0,8.709876,16314.18,38.10764,311840.0,17908.12,82.58201,2016-07-01
South Sudan,94,Lafon,32.67142,5.249238,2016_08,2016,8,,,0.5967737,97.72623,10.36046,-10.29671,22.08984,1.59245,3,0,8.532364,16314.18,38.10764,311840.0,17908.12,82.58201,2016-08-01
South Sudan,94,Lafon,32.67142,5.249238,2016_09,2016,9,,,0.5588128,96.38641,14.39807,-4.703447,16.747,-0.9782171,0,0,13.15888,16314.18,38.10764,311840.0,17908.12,82.58201,2016-09-01
South Sudan,94,Lafon,32.67142,5.249238,2016_10,2016,10,2.0,0.0,0.5034022,91.72272,18.03279,1.314405,13.10805,-2.798252,0,0,15.86451,16314.18,38.10764,311840.0,17908.12,82.58201,2016-10-01
South Sudan,94,Lafon,32.67142,5.249238,2016_11,2016,11,,,0.4388747,85.29037,7.62044,-1.322143,9.190462,-3.778921,0,0,16.95532,16314.18,38.10764,311840.0,17908.12,82.58201,2016-11-01
South Sudan,94,Lafon,32.67142,5.249238,2016_12,2016,12,,,0.3180044,79.16228,1.827123,-0.4578746,2.733847,-2.709729,0,0,19.01761,16314.18,38.10764,311840.0,17908.12,82.58201,2016-12-01
South Sudan,94,Lafon,32.67142,5.249238,2017_01,2017,1,,,0.225759,78.47323,0.4239182,-0.2231987,0.2341222,-1.170284,0,0,20.82451,16314.18,38.10764,282080.0,17908.12,82.58201,2017-01-01
South Sudan,94,Lafon,32.67142,5.249238,2017_02,2017,2,3.0,0.0,0.2237534,97.18572,3.776107,2.122289,0.712632,-0.124596,0,0,22.11777,16314.18,38.10764,282080.0,17908.12,82.58201,2017-02-01
South Sudan,94,Lafon,32.67142,5.249238,2017_03,2017,3,,,0.2389294,103.3654,6.220067,-0.2064362,2.140347,-0.4371703,1,3,24.76281,16314.18,38.10764,282080.0,17908.12,82.58201,2017-03-01
South Sudan,94,Lafon,32.67142,5.249238,2017_04,2017,4,,,0.2422062,81.63287,7.788866,-6.268836,7.240168,0.5800676,0,0,30.83187,16314.18,38.10764,282080.0,17908.12,82.58201,2017-04-01
South Sudan,94,Lafon,32.67142,5.249238,2017_05,2017,5,,,0.38447,92.21968,17.96132,1.143025,10.22227,-0.8027994,0,0,32.97473,16314.18,38.10764,282080.0,17908.12,82.58201,2017-05-01
South Sudan,94,Lafon,32.67142,5.249238,2017_06,2017,6,3.0,0.0,0.4986808,97.26756,18.42881,0.7247442,12.92432,-1.76624,0,0,35.94584,16314.18,38.10764,282080.0,17908.12,82.58201,2017-06-01
South Sudan,94,Lafon,32.67142,5.249238,2017_07,2017,7,,,0.6252388,105.9266,33.16095,7.993059,21.92953,3.176647,0,0,37.05389,16314.18,38.10764,282080.0,17908.12,82.58201,2017-07-01
South Sudan,94,Lafon,32.67142,5.249238,2017_08,2017,8,,,0.632578,103.5894,19.06363,-1.593537,23.67768,3.180294,0,0,37.35379,16314.18,38.10764,282080.0,17908.12,82.58201,2017-08-01
South Sudan,94,Lafon,32.67142,5.249238,2017_09,2017,9,,,0.5799489,100.032,24.03166,4.93014,20.46357,2.738352,0,0,33.15888,16314.18,38.10764,282080.0,17908.12,82.58201,2017-09-01
South Sudan,94,Lafon,32.67142,5.249238,2017_10,2017,10,3.0,0.0,0.5892039,107.3563,16.03499,-0.6833951,20.85695,4.950645,0,0,35.31837,16314.18,38.10764,282080.0,17908.12,82.58201,2017-10-01
South Sudan,94,Lafon,32.67142,5.249238,2017_11,2017,11,,,0.5759886,111.9369,8.432345,-0.5102381,16.50299,3.53361,0,0,33.14982,16314.18,38.10764,282080.0,17908.12,82.58201,2017-11-01
